,0
233,0.2501162319453941
234,0.5258241728547526
235,0.28632980693915916
236,0.14903485273988323
237,0.16527951900341367
238,0.3571559876072053
239,0.1938351241965227
240,0.2779632896937774
241,0.2332001951492774
242,0.2064710442048234
243,0.21317831285509756
244,0.35102491987187767
245,0.24103125003585174
246,0.377921728856725
247,0.22915711552140794
248,0.5433215757939297
249,0.3010289901931694
250,0.2426347364070547
251,0.2705466145918343
252,0.29606927134643685
253,0.30287958050832203
254,0.4060433688372027
255,0.31462130074977523
256,0.30776163740690765
257,0.46050721721719357
258,0.16507457811769563
259,0.4642908209664517
260,0.33670298948033606
261,0.20550523874337423
262,0.48904941227310444
263,0.20950239672120852
264,0.26297891192376516
265,0.4597101823742223
266,0.3750446479042512
267,0.6616328276215022
268,0.20727738457087086
269,0.5375709808537421
270,0.23611530906130235
271,0.37221601872964866
272,0.2664021758531431
273,0.31594384016100296
274,0.4572357510124411
275,0.6684081288257
276,0.28358712574772443
277,0.4274734434189543
278,0.5489927642218984
279,0.12246919588228317
280,0.3989702243399486
281,0.5234084731547449
282,0.5629591342711706
283,0.5069809390878312
284,0.2513870429140097
285,0.43389783112733193
286,0.6023220427442039
287,0.5611605110198203
288,0.431047858177115
289,0.30204212290044874
290,0.43931302507852926
291,0.60238602656511
292,0.28201812662491577
293,0.2678616723626159
294,0.33131763288961086
295,0.4336458139738579
296,0.2734106728454816
297,0.3631189357513671
298,0.299773349823403
299,0.26865502962537446
300,0.4127148081496318
301,0.3202246746529576
302,0.5225147921911684
303,0.25755063979903325
304,0.24309806160429598
305,0.5389151092835646
306,0.4369023109619688
307,0.4291670445629428
308,0.34283017562744517
309,0.5141330416532951
310,0.46258559922427467
311,0.26982752420698836
312,0.3378343138485141
313,0.34219211133115607
314,0.4011873559619127
315,0.2841369437056244
316,0.6355482319276664
317,0.4839878073629763
318,0.2460255233312217
319,0.29911456157450445
320,0.44798812290122647
321,0.1845200249239619
322,0.43176488684642966
323,0.5804354912871442
324,0.18073176497634386
325,0.5241939997506343
326,0.2971278319123879
327,0.8415206706022674
328,0.3736037200633524
329,0.3746463227968717
330,0.2923393297837676
331,0.4980542511246876
332,0.36824680977153357
333,0.38773787344199956
334,0.3362530849096595
335,0.1933503854417055
336,0.3485809347160449
337,0.33952743081208964
338,0.2682867015839616
339,0.3751131062106745
340,0.5232317836506188
341,0.280685707399633
342,0.39452465583973606
343,0.2632705263560308
344,0.15163844144505118
345,0.5595367153521952
346,0.318731610493025
347,0.2702435894471162
348,0.42928074422310736
349,0.6512128886663974
350,0.6338611360983107
351,0.17486419294651712
352,0.3875709740546909
353,0.5338299543303515
354,0.5292758169246702
355,0.29560789632582085
356,0.48494519193218
357,0.41106503173258907
358,0.4762348954484577
359,0.6575664072632317
360,0.6755011754166614
361,0.6916963096061159
362,0.6724118928838605
363,0.7424341029619813
364,0.7889354556290582
365,0.3072544011697111
366,0.7253481234697333
367,0.35280406228533634
368,0.35996813110393727
369,0.3958521974086906
370,0.6961571984402077
371,0.6149439941327045
372,0.4511544655359129
373,0.5452249769815122
374,0.585057060762141
375,0.28518237673936636
376,0.5022681940520061
377,0.2392629374469734
378,0.4370969173279053
379,0.3427507169356765
380,0.14619339077581445
381,0.1854926053536756
382,0.27824665326144327
383,0.5552582922002446
384,0.4584061314825621
385,0.25430839967310537
386,0.1541260335601662
387,0.31770370006381876
388,0.22273468562853466
389,0.7343641496605335
390,0.4792912025390153
391,0.44428067946710503
392,0.5539896729614775
393,0.4784985246031946
394,0.3286648549225197
395,0.3061597882168925
396,0.414153994618952
397,0.349761252595175
398,0.5606751556202264
399,0.7047241298701717
400,0.4035398460484223
401,0.41391661110810357
402,0.36746340645105613
403,0.340558576169041
404,0.33536528057636794
405,0.2894607976982742
406,0.44826950026254725
407,0.16325655317387475
408,0.2824660341392944
409,0.38258352495533915
410,0.34567384783023647
411,0.5094074410927657
412,0.35683721245866745
413,0.36493959500977124
414,0.27572811424515725
415,0.37396487619989055
416,0.586436881009989
417,0.43770862122983845
418,0.2919119558952957
419,0.1946400724734399
420,0.5062040672270941
421,0.23597498048211477
422,0.5459565980445409
423,0.4615255053329469
424,0.29702637075424654
425,0.3776105309721909
426,0.3132492986051909
427,0.4829291143157755
428,0.34853096466143185
429,0.38966971395930117
430,0.25450962934478144
431,0.2804829667314477
432,0.22916272405638646
433,0.38060205256053353
434,0.30178134793779515
435,0.25808990912472857
436,0.3198773896671408
437,0.29396285357575863
438,0.22915229220001365
439,0.2874596351354396
440,0.32757550809445785
441,0.5121068624052265
442,0.3602199577537172
443,0.6782662067000887
444,0.44239986959465993
445,0.3962272880907514
446,0.4598812515510581
447,0.4118496748193474
448,0.3753651794426638
449,0.6636554192185121
450,0.15259889157788648
451,0.6185591681780751
452,0.41488811692042205
453,0.7312604041794716
454,0.3630481299544593
455,0.35700449411561397
456,0.4711788562827254
457,0.5837633811055883
458,0.22805239777471736
459,0.3689949094480561
460,0.395437765028936
461,0.3711707820226582
462,0.2619449837810264
463,0.3593767531798607
464,0.45601563518219446
465,0.3164707484914216
466,0.3297432866658079
467,0.3271829809585203
468,0.5382342706586658
469,0.677575088453423
470,0.2769063805148597
471,0.4198084951859835
472,0.44024497805151674
473,0.2347380893415777
474,0.16436414800680638
475,0.43568709001012157
476,0.38058047093312586
477,0.41718357361910535
478,0.5516027513135284
479,0.5436309002353423
480,0.28548076621216384
481,0.30354616927125183
482,0.2556981469317525
483,0.3720228994746607
484,0.3657885277721137
485,0.48525622534630153
486,0.45314708053720004
487,0.27720217762210664
488,0.19193391678718447
489,0.43899038253458467
490,0.28667359203454784
491,0.25744066369055874
492,0.31447144334074256
493,0.3093932717765884
494,0.2663242736408217
495,0.5425725346468546
496,0.34651407452626337
497,0.30122622075881367
498,0.44030468100799985
499,0.3848414598340959
500,0.37040355936518216
501,0.41691101807498376
502,0.2108538915005739
503,0.26058900210984953
504,0.3370034516986122
505,0.5024822039464603
506,0.2036234952055958
507,0.2396209461252374
508,0.7108490258183912
509,0.5241747369732161
510,0.48622940400513803
511,0.4726294041091807
512,0.21362696698799974
513,0.5148943315731881
514,0.37040345948093023
515,0.5122955567212358
516,0.3220133574144303
517,0.34798472512465783
518,0.4047377379152957
519,0.32783744386774194
520,0.4823222465432433
521,0.5742478643622364
522,0.6147917210784694
523,0.7719963782129106
524,0.5081706607602595
525,0.21777471802044615
526,0.3758330272131518
527,0.5796212705250421
528,0.4968326764731365
529,0.5339520697566732
530,0.39979947111314734
531,0.28841533834295974
532,0.14500713611165988
533,0.3063663005795839
534,0.32026478083312127
535,0.482859558347995
536,0.27189423096378196
537,0.4455556855097559
538,0.4647542958413495
539,0.6425410208248346
540,0.38216156315701616
541,0.5952533713667891
542,0.37975959099457474
543,0.6152112575590641
544,0.40367247601180306
545,0.4538572292024676
546,0.41017425683015285
547,0.20981830253830647
548,0.2360825208146829
549,0.2641181760501328
550,0.218917960329692
551,0.3872189409105311
552,0.5766297121824051
553,0.47758649791778224
554,0.4812297489307
555,0.40427338367822446
556,0.18003135603301545
557,0.6941641719205192
558,0.17072060686682405
559,0.3268786878546257
560,0.3773795727230815
561,0.4877835012359824
562,0.26982154758010474
563,0.25188470643436384
564,0.36261641955406265
565,0.3151164731253899
566,0.3832044951718565
567,0.2765155911651019
568,0.356139693571322
569,0.33750257488740165
570,0.48905324674582235
571,0.277074439073004
572,0.2993048351885371
573,0.7343569956987045
574,0.24522866000880372
575,0.4341539002195651
576,0.3928979813534595
577,0.7230135861354506
578,0.3096073518479914
579,0.5776776948355459
580,0.38130194925355965
581,0.4343916444615136
582,0.29836849037638524
583,0.5138341749471631
584,0.5725639979756852
585,0.30868155444389433
586,0.41094184799968836
587,0.675204902080647
588,0.24158267126456376
589,0.45324063375047025
590,0.5118435426649792
591,0.6105761124110932
592,0.5254677037849892
593,0.42384541705808276
594,0.4245558038716847
595,0.36754560974528244
596,0.3605054796863167
597,0.47248355137249387
598,0.14702814944773637
599,0.32493143613691317
600,0.4328224427418564
601,0.40994729661134444
602,0.47399648931942945
603,0.41419643668395206
604,0.32260719981504843
605,0.5320243747789142
606,0.41333610575434326
607,0.5930255794151149
608,0.5668196672121013
609,0.45721798749278675
610,0.20062653843570075
611,0.44019337605772996
612,0.4771141996835631
613,0.4663305692422607
614,0.3643267688473406
615,0.3242197390630612
616,0.4343212576329569
617,0.5465982011335252
618,0.3443364472996389
619,0.3541401168798743
620,0.5308281967748556
621,0.4688395327413837
622,0.4541972477039257
623,0.5927907280628822
624,0.32599142089327876
625,0.46750055186682543
626,0.5566923753033836
627,0.3847726685637952
628,0.35024705101683284
629,0.3850159679494157
630,0.4876556454088588
631,0.3860381643250004
632,0.43743162360619375
633,0.50271418773933
634,0.7854652288263415
635,0.34243091092437494
636,0.4560889099385803
637,0.3243278565175078
638,0.4627007657260687
639,0.3875963106795436
640,0.35565070416361194
641,0.6926607204108471
642,0.33168993318446055
643,0.29571747471649024
644,0.526360721604178
645,0.277077236699592
646,0.4290615111339027
647,0.4507060256696005
648,0.5195867381959796
649,0.41203669321534425
650,0.43427177145234824
651,0.398629156149737
652,0.37720192803996944
653,0.4732950619535191
654,0.5523248729314898
655,0.4720822745637005
656,0.2688969412699921
657,0.5015403073526769
658,0.5686069388746016
659,0.3959514788771127
660,0.5155811415184859
661,0.4271435542973925
662,0.5760754062742754
663,0.37159966576111475
664,0.3229609113830215
665,0.539922866167274
666,0.4546771324665826
667,0.7250036106221059
668,0.6539045138556956
669,0.44233332310295886
670,0.6230636685063966
671,0.4706422521849061
672,0.5815435172714305
673,0.44179920769048375
674,0.6442115284878175
675,0.5418752709901921
676,0.4711857733026806
677,0.4306799018784182
678,0.3439235327690871
679,0.5913518695546048
680,0.6186244644629055
681,0.773336395351338
682,0.34999740066438545
683,0.6236601974272743
684,0.48213649867376
685,0.7423352147861638
686,0.7056772106628763
687,0.5587041535537369
688,0.48060361146320313
689,0.4886974058790667
690,0.5393721593833914
691,0.6991463908840203
692,0.2617720312406579
693,0.5300167928395286
694,0.4035205770330551
695,0.44374143639314007
696,0.802291413901568
697,0.6438062121755065
698,0.4990819834256739
699,0.40134466831208804
700,0.47214570323884747
701,0.7447682641857887
702,0.49920434049867035
703,0.5790137999813239
704,0.43866213312972613
705,0.6048352071570774
706,0.3170225866620805
707,0.3670660736567143
708,0.3797268894184264
709,0.6108518067152094
710,0.3608192670282176
711,0.42688068752057434
712,0.2767782738613545
713,0.3008059983082011
714,0.2909111651855995
715,0.5428243452617902
716,0.16928999124855043
717,0.7477136649329699
718,0.2597742159128596
719,0.19083525084909614
720,0.30719722195929505
721,0.35086421224635844
722,0.4215726412928065
723,0.48649840159100216
724,0.570768269650486
725,0.4007854333968726
726,0.5049911047091046
727,0.24730787975829685
728,0.35271790835856265
729,0.3240497977977563
730,0.5827745305597574
731,0.6281496780770978
732,0.32151250741971793
733,0.46851481532577477
734,0.7176569890733888
735,0.19079028557201885
736,0.5183308096013898
737,0.5291940704820565
738,0.20064023639879983
739,0.6270880435464964
740,0.6139436276764942
741,0.4021479894197787
742,0.38439975771371565
743,0.5992181308387526
744,0.44934043215417746
745,0.377763359699382
746,0.11761459962707105
747,0.576502523062613
748,0.241510243509637
749,0.21688183393149152
750,0.6359867844101726
751,0.5102215244399839
752,0.41872452901220064
753,0.5670363552899718
754,0.2697357813011315
755,0.4007558149918694
756,0.520205003059272
757,0.39796564638566617
758,0.3079946233761076
759,0.4181514644313823
760,0.3073166363232177
761,0.6128445262057287
762,0.2633074396216604
763,0.4603160825543546
764,0.592169578132829
765,0.4587651058321336
766,0.3198029853132253
767,0.38199340543430355
768,0.39354122185129325
769,0.3689658252891302
770,0.4520974227724287
771,0.39105454425032066
772,0.5091071973132056
773,0.650140242473912
774,0.6006080132515925
775,0.34522796789742516
776,0.4022406278617617
777,0.3528751172287607
778,0.47352559533761607
779,0.5261554539821018
780,0.5301863376009373
781,0.34310591350081154
782,0.2518682251506914
783,0.6553204866366427
784,0.43112411027432584
785,0.1566584370579332
786,0.5277675037075364
787,0.5857762882700428
788,0.362405998605899
789,0.6691986271778901
790,0.565673385216532
791,0.4450768511437508
792,0.5156656337325065
793,0.2568961559184289
794,0.36094527002775034
795,0.20580025453322054
796,0.2995372577882866
797,0.31037443797286746
798,0.22279815265110745
799,0.36255283017197265
